year|category|programme_or_output|page|budget_amount|currency|notes|source_file|revenue_type|amount_1|amount_2|amount_3|member_file|target_value|target_unit
2026|Local Revenue|Penalties|3.0|36200.0|ZMW|Revenue code 066; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Ablution Fee|3.0|40000.0|ZMW|Revenue code 067; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Telecommunication site rentals|3.0|35000.0|ZMW|Revenue code 082; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Other fees and charges|3.0|143350.0|ZMW|Revenue code 099; group: Fees and Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Occupancy licence|3.0|10000.0|ZMW|Revenue code 001; group: Licenses.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Liquor licence|3.0|400000.0|ZMW|Revenue code 002; group: Licenses.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Firearm and ammunition licence|3.0|25980.0|ZMW|Revenue code 003; group: Licenses.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Petroleum Storage licence|3.0|160500.0|ZMW|Revenue code 004; group: Licenses.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Dog licence|3.0|8000.0|ZMW|Revenue code 005; group: Licenses.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Other Licences|3.0|2500.0|ZMW|Revenue code 099; group: Licenses.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Livestock Movement levy|4.0|555000.0|ZMW|Revenue code 001; group: Levies.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Fish levy|4.0|10000.0|ZMW|Revenue code 003; group: Levies.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Pole levy|4.0|1500.0|ZMW|Revenue code 004; group: Levies.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Sand levy|4.0|30739.0|ZMW|Revenue code 006; group: Levies.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Timber Levy|4.0|50000.0|ZMW|Revenue code 010; group: Levies.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Manufacturing|4.0|20615.0|ZMW|Revenue code 021; group: Levies.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Health permits|4.0|795900.0|ZMW|Revenue code 001; group: Permits.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Herbalist permit|4.0|2500.0|ZMW|Revenue code 003; group: Permits.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Transportation of meat products|4.0|2500.0|ZMW|Revenue code 005; group: Permits.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Transportation of opaque beer|4.0|113600.0|ZMW|Revenue code 006; group: Permits.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Burial permits and grave sites|4.0|20000.0|ZMW|Revenue code 008; group: Permits.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Fire certificate|4.0|600000.0|ZMW|Revenue code 009; group: Permits.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Extension of Business hours permits|4.0|2752000.0|ZMW|Revenue code 010; group: Permits.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Social gathering permit|4.0|3750.0|ZMW|Revenue code 011; group: Permits.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Primary, Secondary and Tertiary permits|4.0|23750.0|ZMW|Revenue code 099; group: Permits.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Service Charges Residential plots|4.0|10450.0|ZMW|Revenue code 001; group: Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Service Charges Industrial plots|4.0|25000.0|ZMW|Revenue code 002; group: Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Premium Plot Commercial|4.0|1000000.0|ZMW|Revenue code 004; group: Charges.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Local Revenue|Surplus/ Deficit from Commercial Ventures|4.0|2200400.0|ZMW|Revenue code 002; group: Other Incomes.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Revenue|Roads Grant|4.0|6351370.0|ZMW|Revenue code 002; group: National Support (Grants).|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Revenue|Matching Grants|4.0|3613259.0|ZMW|Revenue code 007; group: National Support (Grants).|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Revenue|Other Grants|4.0|2931802.0|ZMW|Revenue code 099; group: National Support (Grants).|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Revenue|Devolution Capital Grant|4.0|11554159.0|ZMW|Revenue code 001; group: Donor Support (Grants).|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|CDF|Constituency Development Fund|5.0|40032550.0|ZMW|Revenue code 001; group: Local Development Fund.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|LGEF|Local Government Equalisation Fund|5.0|8400000.0|ZMW|Revenue code 002; group: Local Development Fund.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Revenue|Grant in Lieu of Rates|5.0|150000.0|ZMW|Revenue code 003; group: Local Development Fund.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Constituency Development|7.0|40032550.0|ZMW|Programme code 1; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Local Governance|7.0|3622278.0|ZMW|Programme code 2; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Integrated Development Planning|7.0|4222250.0|ZMW|Programme code 3; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Economic and Business Development|7.0|776800.0|ZMW|Programme code 4; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Public Health and Environmental Protection|7.0|3962957.0|ZMW|Programme code 5; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Housing and Community Amenities|7.0|15857096.0|ZMW|Programme code 6; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Recreation Culture and Religion|7.0|642904.0|ZMW|Programme code 7; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Education and Skills Development|7.0|19241.0|ZMW|Programme code 8; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Public Order and Safety|7.0|5502186.0|ZMW|Programme code 10; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Management and Support Services|7.0|18783480.0|ZMW|Programme code 11; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Resource Mobilisation and Management|7.0|4879538.0|ZMW|Programme code 12; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|District Health Services|7.0|1540765.0|ZMW|Programme code 13; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Transport Services|7.0|6402860.0|ZMW|Programme code 15; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Agricultural Services|7.0|498034.0|ZMW|Programme code 16; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Fisheries and Livestock|7.0|1003176.0|ZMW|Programme code 17; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Programme|Social Protection and Community Development|7.0|4743451.0|ZMW|Programme code 18; 2026 budget allocation.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv||
2026|Output|Kilometres of Roads graded|14.0||ZMW|Programme 1: Constituency Development; Key output: CDF Community Projects Implemented; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|55.0|value
2026|Output|Number of Maternity Annexes constructed|14.0||ZMW|Programme 1: Constituency Development; Key output: CDF Community Projects Implemented; Indicator 02.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|1.0|count
2026|Output|Percentage of approved grant applicants empowered|14.0||ZMW|Programme 1: Constituency Development; Key output: Youth , Women, Community groups empowered; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|100.0|percent
2026|Output|Percentage of approved loan applicants empowered|14.0||ZMW|Programme 1: Constituency Development; Key output: Youth , Women, Community groups empowered; Indicator 02.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|100.0|percent
2026|Output|Number of CDF meetings held|14.0||ZMW|Programme 1: Constituency Development; Key output: CDF Administrative services provided; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|6.0|count
2026|Output|Number of Field appraisal reports produced|14.0||ZMW|Programme 1: Constituency Development; Key output: CDF Administrative services provided; Indicator 02.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|2.0|count
2026|Output|Number of Monitoring reports produced|14.0||ZMW|Programme 1: Constituency Development; Key output: CDF Administrative services provided; Indicator 03.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|5.0|count
2026|Output|Number of Desk Appraisal Reports produced|14.0||ZMW|Programme 1: Constituency Development; Key output: CDF Administrative services provided; Indicator 04.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|2.0|count
2026|Output|Percentage approved Skills bursaries applicants sponsored|14.0||ZMW|Programme 1: Constituency Development; Key output: Secondary school and skills development bursaries; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|100.0|percent
2026|Output|Percentage approved Secondary bursaries applicants sponsored|14.0||ZMW|Programme 1: Constituency Development; Key output: Secondary school and skills development bursaries; Indicator 02.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|100.0|percent
2026|Output|Number of Ordinary Council Meetings Held|16.0||ZMW|Programme 2: Local Governance; Key output: Council Meetings Held; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|4.0|count
2026|Output|Number of Committee Meetings Held|16.0||ZMW|Programme 2: Local Governance; Key output: Council Meetings Held; Indicator 02.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|21.0|count
2026|Output|Number of Special Full Council Meetings Held|16.0||ZMW|Programme 2: Local Governance; Key output: Council Meetings Held; Indicator 03.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|2.0|count
2026|Output|Number of Human Resource Committee Meetings held|16.0||ZMW|Programme 2: Local Governance; Key output: Human Resource Committee Meetings Held; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|4.0|count
2026|Output|Number of Intergrity Committees Meetings held|16.0||ZMW|Programme 2: Local Governance; Key output: Intergrity Matters Held; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|4.0|count
2026|Output|WDC formed|16.0||ZMW|Programme 2: Local Governance; Key output: WDC operationalised; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|12.0|value
2026|Output|WDC oriented|16.0||ZMW|Programme 2: Local Governance; Key output: WDC operationalised; Indicator 02.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|12.0|value
2026|Output|WDC operationalised|16.0||ZMW|Programme 2: Local Governance; Key output: WDC operationalised; Indicator 03.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|12.0|value
2026|Output|Number of environmental education programmes conducted|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Awareness programmes on environmental protection held; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|6.0|count
2026|Output|Number of commemorations held|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Awareness programmes on environmental protection held; Indicator 02.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|1.0|count
2026|Output|Number of Environmental Project Briefs for capital projects undetaken|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Environmental Project Briefs for all Capital Projects; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|15.0|count
2026|Output|Proportion of of Environmental Impact Assessments/ Project briefs|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Environmental Project Briefs for all Capital Projects; Indicator 02.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|100.0|value
2026|Output|Number of environmental management committees established|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Afforestation and reforestation programmes implemented; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|9.0|count
2026|Output|Number of trees planted|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Afforestation and reforestation programmes implemented; Indicator 02.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|1000.0|count
2026|Output|Number of DDCC Meetings held|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: District Developments reviewed; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|4.0|count
2026|Output|Number of PDCC Meetings attended|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: District Developments reviewed; Indicator 02.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|4.0|count
2026|Output|Strategic plan framework developed|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Strategic plan developed; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|1.0|value
2026|Output|Number of poster, flyers and brochures distributed|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Awareness Created; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|5000.0|count
2026|Output|number of JIC runs conducted|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Awareness Created; Indicator 02.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|2.0|count
2026|Output|Number of HTCT commemorated|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Awareness Created; Indicator 03.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|1.0|count
2026|Output|Number of World AIDS day commemorated|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Awareness Created; Indicator 04.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|1.0|count
2026|Output|Number of DHAC meetings held|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: DHAC reports are evaluated; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|4.0|count
2026|Output|Number of condoms distributed|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Condoms distributed; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|200000.0|count
2026|Output|Number of condom dispensers mounted|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Dispensers distributed; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|100.0|count
2026|Output|Number of sensitisations done|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: IDP Citizen Version sensitised; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|1.0|count
2026|Output|Proportion of beacons replaced against requested|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Property Beacons replaced; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|100.0|value
2026|Output|Proportion of of recommendations for title deeds forwarded to the|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Recommendations for the acquisition of title deeds submitted; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|100.0|value
2026|Output|Number of Development control exercises conducted|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Development control conducted; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|52.0|count
2026|Output|Number of Plots created|18.0||ZMW|Programme 3: Integrated Development Planning; Key output: Plots created; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|20.0|count
2026|Output|Percentage increase in the production capacity of pavers and blocks|20.0||ZMW|Programme 4: Economic and Business Development; Key output: Blocks and pavers produced; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|23.0|percent
2026|Output|Number of Truck Parks constructed|20.0||ZMW|Programme 4: Economic and Business Development; Key output: Construction of Kabanana Truck Park; Indicator 01.|chirundu_obb_2026.pdf.pdf|||||db-unza26-csc4792-chirundu_town_council_2026_extracted.csv|1.0|count
